job_name,instance_count,failed_instance_count,instance_fail_rate,inst_duration_mean,inst_duration_max,inst_duration_std,cpu_avg_mean,cpu_avg_max,cpu_max_mean,cpu_max_max,mem_avg_mean,mem_avg_max,mem_max_mean,mem_max_max,cpu_spike_mean,mem_spike_mean,first_start_time,last_end_time,primary_machine_id,unique_machines,job_failure,runtime_span,task_count,unique_task_count,total_instances,max_instances_per_task,mean_instances_per_task,dag_depth,fan_in_mean,fan_in_max,root_task_ratio,plan_cpu_mean,plan_cpu_max,plan_cpu_sum,plan_mem_mean,plan_mem_max,plan_mem_sum,resource_product_sum,task_start_min,task_end_max,task_duration_mean,task_duration_max,task_fail_rate,job_span,parallelism_proxy,dependency_density,cpu_mem_ratio,critical_path_proxy,dag_complexity,machine_id,machine_cpu_mean,machine_cpu_std,machine_cpu_max,machine_mem_mean,machine_mem_std,machine_mem_max,machine_net_in_mean,machine_net_out_mean,machine_disk_mean,machine_records,machine_pressure,submit_hour,submit_day,sin_hour,cos_hour,prev_failure_rate_200,prev_runtime_mean_200,local_arrival_density_200,cx_dag,cx_pressure,cx_retry,cx_parallel,cx_span,complexity_score
j_1406784,11,0,0.0,1.0,1,0.0,43.81818181818182,87.0,64.0909090909091,88.0,0.046363636363636364,0.19,0.04272727272727273,0.2,20.272727272727273,-0.003636363636363636,432555,432556,m_1039,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,47.535,0.014622020763269484,,0.0,0.0,,0.0008697089084275937,
j_1550647,7,0,0.0,5.0,5,0.0,14.571428571428571,24.0,61.42857142857143,125.0,0.04428571428571428,0.12,0.04428571428571428,0.12,46.857142857142854,0.0,432666,432671,m_1494,7,0,5,2.0,2.0,7.0,6.0,3.5,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.25,0.3,0.5,25.0,432666.0,432671.0,5.0,5.0,0.0,5.0,1.1666666664722223,0.249999999875,199.9999992,10.0,6.178053830347945,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,47.54,0.014539110206455364,0.18941275659021492,0.0,0.0,0.013793478392479793,0.004348544542137968,0.05954513041725713
j_1494520,9,0,0.0,85.0,125,35.259750424527965,73.88888888888889,142.0,251.11111111111111,324.0,0.20555555555555557,0.29,0.3877777777777778,0.52,177.22222222222223,0.18222222222222223,432671,432796,m_1261,9,0,125,3.0,3.0,9.0,3.0,3.0,2.0,0.6666666666666666,1.0,0.3333333333333333,100.0,100.0,300.0,0.3933333333333333,0.49,1.18,118.0,432671.0,432796.0,90.0,125.0,0.0,125.0,0.07142857142800453,0.22222222214814813,254.23728748922724,250.0,6.688879454113937,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,47.565,0.014536996656490768,0.21493043257142125,0.0,0.0,0.0008111248163731148,0.10871361355344922,0.08090784052689973
j_542369,99,0,0.0,16.646464646464647,48,12.32246424741575,99.95959595959596,115.0,162.55555555555554,201.0,0.06060606060606061,0.11,0.08464646464646465,0.16,62.5959595959596,0.024040404040404043,432875,432986,m_1484,98,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,48.19,0.014328700386874909,,0.0,0.0,,0.0965376888354629,
j_2220712,4,0,0.0,4.0,4,0.0,70.5,72.0,81.75,86.0,0.04,0.04,0.05,0.05,11.25,0.010000000000000002,432949,432953,m_1015,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,48.745,0.014289797084881393,,0.0,0.0,,0.003478835633710375,
j_1619573,67,0,0.0,20.313432835820894,144,32.93851432466066,93.53731343283582,113.0,159.2537313432836,552.0,0.07597014925373134,0.16,0.10268656716417911,0.2,65.71641791044776,0.026716417910447758,432996,433155,m_101,67,0,159,6.0,6.0,67.0,23.0,11.166666666666666,3.0,0.8333333333333334,2.0,0.5,50.0,50.0,300.0,0.3433333333333333,0.39,2.06,103.0,432993.0,433155.0,89.66666666666667,162.0,0.0,162.0,0.4110429447827544,0.13888888886574074,145.63106753699688,486.0,11.165417854231421,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,48.76,0.014246028919438708,0.4385504921320098,0.0,0.0,0.004836727919816355,0.1382837164399874,0.15303321429357353
j_1759380,3,0,0.0,34.0,102,58.88972745734183,24.0,36.0,26.666666666666668,36.0,0.02,0.02,0.02,0.02,2.6666666666666665,0.0,432999,433107,m_3244,3,0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,49.555,0.014243999715120007,,0.0,0.0,,0.09392856211018012,
j_698134,3,0,0.0,26.333333333333332,45,18.036999011291577,75.33333333333333,88.0,109.33333333333333,124.0,0.11666666666666665,0.15,0.15,0.2,34.0,0.03333333333333333,433028,433073,m_1116,3,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,50.095,0.01423183661851562,,0.0,0.0,,0.039136900879241716,
j_1226694,4,0,0.0,4.5,5,0.5773502691896257,28.25,51.0,77.0,90.0,0.027500000000000004,0.05,0.0325,0.06,48.75,0.004999999999999998,433077,433082,m_162,4,0,5,3.0,3.0,4.0,2.0,1.3333333333333333,2.0,0.6666666666666666,1.0,0.3333333333333333,100.0,100.0,300.0,0.3933333333333333,0.49,1.18,118.0,433077.0,433082.0,4.666666666666667,5.0,0.0,5.0,0.6666666665555555,0.22222222214814813,254.23728748922724,10.0,5.99573227355399,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,50.315,0.014194464158977998,0.1803051038136022,0.0,0.0,0.007866751759847999,0.004348544542137968,0.055923825589378556
j_1595483,382,0,0.0,24.12041884816754,51,11.061562486986285,94.97905759162303,104.0,134.50785340314135,200.0,0.122434554973822,0.24,0.19526178010471204,0.39,39.52879581151832,0.07282722513089006,433373,433478,m_1759,365,0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,50.34,0.013905304873809357,,0.0,0.0,,0.09131943538489734,
j_987390,2,0,0.0,1.0,1,0.0,86.0,89.0,86.0,89.0,0.02,0.02,0.02,0.02,0.0,0.0,433392,433396,m_1183,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,50.865,0.013886960144424384,,0.0,0.0,,0.003478835633710375,
j_1010254,3,0,0.0,0.3333333333333333,1,0.5773502691896258,28.333333333333332,44.0,28.666666666666668,44.0,0.02,0.02,0.02,0.02,0.3333333333333333,0.0,433417,433424,m_2424,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,50.885,0.013881177123820098,,0.0,0.0,,0.006087962358993156,
j_2406262,594,0,0.0,13.868686868686869,23,7.092470127218962,95.02525252525253,180.0,324.82154882154884,769.0,0.560942760942761,1.03,0.6294781144781145,1.08,229.7962962962963,0.06853535353535355,433551,433574,m_1723,534,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,50.915,0.013760836658868859,,0.0,0.0,,0.020003304893834655,
j_159677,4,0,0.0,91.0,94,4.69041575982343,38.5,112.0,172.75,320.0,0.095,0.14,0.1525,0.22,134.25,0.057499999999999996,433624,433718,m_137,3,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,51.025,0.013695815928233924,,0.0,0.0,,0.08175263739219381,
j_371234,1,0,0.0,0.0,0,,70.0,70.0,70.0,70.0,0.02,0.02,0.0,0.0,0.0,-0.02,433671,433671,m_3861,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,51.49,0.013667737306088976,,0.0,0.0,,0.0,
j_2029360,1,0,0.0,0.0,0,,53.0,53.0,53.0,53.0,0.02,0.02,0.0,0.0,0.0,-0.02,433723,433723,m_341,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,51.49,0.0136332651670075,,0.0,0.0,,0.0,
j_657532,42,0,0.0,7.4523809523809526,40,5.356565977456812,129.71428571428572,144.0,227.73809523809524,267.0,0.07547619047619049,0.15,0.09523809523809523,0.23,98.02380952380952,0.01976190476190475,433884,433935,m_1,42,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,51.485,0.013486176668914362,,0.0,0.0,,0.04435515432980728,
j_128427,20,0,0.0,132.15,232,98.3940921418611,29.9,97.0,54.4,103.0,0.027999999999999997,0.04,0.028999999999999998,0.05,24.5,0.0010000000000000002,433896,434144,m_1092,20,0,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,51.685,0.013475272874275706,,0.0,0.0,,0.21568780929004325,
j_2114870,3,0,0.0,0.0,0,0.0,60.333333333333336,82.0,60.333333333333336,82.0,0.03,0.05,0.0,0.0,0.0,-0.03,433899,433899,m_162,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,52.925,0.013487086115044846,,0.0,0.0,,0.0,
j_548977,23,0,0.0,9.608695652173912,10,0.4990108793478453,24.652173913043477,27.0,36.78260869565217,100.0,0.02,0.02,0.02,0.02,12.130434782608695,0.0,433946,433956,m_1069,23,0,10,1.0,1.0,23.0,23.0,23.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,433943.0,433957.0,14.0,14.0,0.0,14.0,1.5333333332311112,0.0,999.99999,14.0,4.871201010907891,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,52.92,0.0134562336002153,0.12413050517192295,0.0,0.0,0.018139744591560637,0.008697089084275937,0.041264676602952376
j_182931,2,0,0.0,1.0,1,0.0,90.0,96.0,89.0,94.0,0.02,0.02,0.01,0.02,-1.0,-0.01,433965,433966,m_3197,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,52.97,0.013443570612354641,,0.0,0.0,,0.0008697089084275937,
j_2266160,1,0,0.0,7.0,7,,81.0,81.0,97.0,97.0,0.13,0.13,0.17,0.17,16.0,0.04000000000000001,434041,434048,m_1202,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,52.97,0.013384193267750786,,0.0,0.0,,0.006087962358993156,
j_2175005,4,0,0.0,1.0,1,0.0,43.5,62.0,52.75,75.0,0.0325,0.06,0.0125,0.03,9.25,-0.02,434092,434093,m_1455,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,53.005,0.0133422281521014,,0.0,0.0,,0.0008697089084275937,
j_604277,2,0,0.0,1.0,1,0.0,83.5,90.0,83.5,90.0,0.02,0.02,0.02,0.02,0.0,0.0,434204,434208,m_1047,2,0,4,2.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,434202.0,434208.0,4.5,6.0,0.0,6.0,0.2857142856734694,0.249999999875,249.99999875,12.0,5.19722457733622,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,53.01,0.013251176041873716,0.14041661797304292,0.0,0.0,0.0033511505160186976,0.003478835633710375,0.04314948331437223
j_1236139,2,0,0.0,0.0,0,0.0,73.5,77.0,73.5,77.0,0.035,0.05,0.0,0.0,0.0,-0.035,434209,434209,m_19,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,53.03,0.013259082471492972,,0.0,0.0,,0.0,
j_2335187,2,0,0.0,0.0,0,0.0,66.0,70.0,66.0,70.0,0.02,0.02,0.02,0.02,0.0,0.0,434593,434596,m_2068,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2068,34.49283181748112,12.980864356854308,90.0,90.18591028210267,4.308017899664972,98.0,43.93078464621551,33.46356405117928,7.8271928472329275,6487.0,0.44168644982272237,0.0,5.0,0.0,1.0,0.0,53.025,0.012932428063368896,,0.9132228447658387,0.0,,0.002609126725282781,
j_2000351,34,0,0.0,96.8529411764706,165,58.69444883820511,81.20588235294117,171.0,185.61764705882354,779.0,0.22617647058823528,0.4,0.31558823529411767,0.62,104.41176470588235,0.08941176470588237,434628,434793,m_2821,31,0,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,53.04,0.01290572368845583,,0.0,0.0,,0.14350196989055297,
j_953288,1,0,0.0,0.0,0,,81.0,81.0,81.0,81.0,0.05,0.05,0.0,0.0,0.0,-0.05,434641,434641,m_3758,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,53.865,0.012919896640826873,,0.0,0.0,,0.0,
j_1827910,112,0,0.0,19.339285714285715,56,12.901954298106345,104.98214285714286,120.0,171.23214285714286,201.0,0.06776785714285714,0.1,0.09785714285714286,0.15,66.25,0.03008928571428571,434658,434774,m_1860,111,0,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,53.865,0.012909055702575356,,0.0,0.0,,0.10088623337760087,
j_1531212,3,0,0.0,4.0,12,6.928203230275509,33.333333333333336,50.0,38.0,50.0,0.02,0.02,0.02,0.02,4.666666666666667,0.0,434731,434749,m_2366,3,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2366,40.57608093126386,13.469321583437338,88.0,90.37527716186253,3.8304276452305426,98.0,73.8903949556541,65.70886779379157,5.243209534368071,7216.0,0.45398189209164824,0.0,5.0,0.0,1.0,0.0,54.445,0.012852644431591799,,0.9386446768618637,0.0,,0.015654760351696686,
j_809733,5,0,0.0,8.8,22,7.8230428862431785,90.8,96.0,97.4,103.0,0.05600000000000001,0.16,0.082,0.26,6.6,0.026000000000000002,434924,434955,m_1445,5,0,31,3.0,3.0,5.0,3.0,1.6666666666666667,3.0,0.6666666666666666,2.0,0.6666666666666666,50.0,50.0,150.0,0.32666666666666666,0.39,0.98,49.0,434922.0,434955.0,20.0,33.0,0.0,33.0,0.1470588235250865,0.22222222214814813,153.06122402124115,99.0,8.178053830347945,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,54.535,0.01271132579128003,0.2893203367663259,0.0,0.0,0.0017076044751953927,0.026960976161255406,0.09109638812536539
j_1030301,3,0,0.0,2.0,6,3.4641016151377544,15.666666666666666,19.0,18.0,19.0,0.02,0.02,0.02,0.02,2.3333333333333335,0.0,435498,435823,m_1455,3,0,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,54.69,0.01226692836113837,,0.0,0.0,,0.28265539523896793,
j_1653366,9,0,0.0,0.1111111111111111,1,0.33333333333333337,31.0,31.0,31.0,31.0,0.02,0.02,0.02,0.02,0.0,0.0,435530,435531,m_1415,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,1.0,0.0,56.31,0.012265423770391267,,0.0,0.0,,0.0008697089084275937,
j_741199,1,0,0.0,4.0,4,,48.0,48.0,75.0,75.0,0.02,0.02,0.02,0.02,27.0,0.0,435743,435747,m_1968,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_1968,35.68649193548387,14.633830598153365,96.0,91.4089861751152,3.297057187209983,98.0,34.9370650921659,24.36010512672811,6.070996543778802,6944.0,0.44388824884792627,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,56.31,0.012126356636148668,,0.9177752442569401,0.0,,0.003478835633710375,
j_1478068,3,0,0.0,1.0,1,0.0,31.0,50.0,53.333333333333336,69.0,0.02,0.02,0.013333333333333334,0.02,22.333333333333332,-0.006666666666666667,435789,435790,m_2143,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,m_2143,47.48167770419426,9.6883773364141,76.0,91.99690949227373,2.9687543464625947,98.0,43.59460191317145,35.60598822663724,7.462251655629139,6795.0,0.48980279617365713,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,56.33,0.012100677637947725,,0.9999999979324182,0.0,,0.0008697089084275937,
j_885401,320,0,0.0,7.446875,43,9.652763970631792,36.98125,159.0,99.253125,765.0,0.10859375,1.02,0.125,1.16,62.271875,0.01640625,436005,436048,m_1094,309,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,56.33,0.011945290569193094,,0.0,0.0,,0.03739748306238653,
j_469336,8,0,0.0,8.0,27,7.855844048495726,18.75,45.0,50.125,100.0,0.02625,0.06,0.03375,0.11,31.375,0.0075,436118,436145,m_1168,8,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,56.545,0.011881423394522663,,0.0,0.0,,0.02348214052754503,
j_1166420,56,0,0.0,8.839285714285714,11,2.1386213546818653,36.92857142857143,123.0,178.85714285714286,592.0,0.22892857142857143,0.55,0.2596428571428572,0.59,141.92857142857142,0.030714285714285725,436273,436284,m_1039,49,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,56.68,0.011780644401248748,,0.0,0.0,,0.00956679799270353,
j_1904398,35,0,0.0,82.31428571428572,473,113.18199072825185,138.31428571428572,180.0,638.8571428571429,857.0,0.48628571428571427,1.68,0.7148571428571429,1.84,500.54285714285714,0.22857142857142856,436319,436792,m_1541,33,0,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,56.735,0.011754334410813987,,0.0,0.0,,0.4113723136862518,
j_1760009,7,0,0.0,0.42857142857142855,1,0.5345224838248488,83.57142857142857,102.0,84.57142857142857,102.0,0.022857142857142857,0.03,0.022857142857142857,0.03,1.0,0.0,436351,436370,m_892,6,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,59.1,0.011735711770918908,,0.0,0.0,,0.01652446926012428,
j_912546,1093,0,0.0,17.537053979871914,54,7.00965773554086,75.17749313815187,103.0,105.97987191216835,250.0,0.048234217749313815,1.05,0.04888380603842635,1.09,30.802378774016468,0.0006495882891125344,436373,436514,m_2757,1089,0,141,4.0,4.0,1093.0,1028.0,273.25,3.0,0.75,2.0,0.5,50.0,50.0,200.0,0.37,0.59,1.48,74.0,436460.0,436514.0,46.75,54.0,0.0,54.0,19.872727272365953,0.187499999953125,135.13513476990502,162.0,13.607033895416027,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,59.195,0.011720581340834505,0.5605184673289747,0.0,0.0,0.2355248935985846,0.12262895608829072,0.2218786176517237
j_1001614,3,0,0.0,0.0,0,0.0,29.666666666666668,36.0,29.666666666666668,36.0,0.02,0.02,0.02,0.02,0.0,0.0,436409,436415,m_1407,3,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,59.9,0.011703434958160222,,0.0,0.0,,0.005218253450565562,
j_1253168,67,0,0.0,6.82089552238806,11,2.360825312382453,75.44776119402985,96.0,93.80597014925372,181.0,0.16358208955223882,0.36,0.18820895522388062,0.38,18.35820895522388,0.024626865671641796,436463,436474,m_1056,57,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,59.93,0.011671335200746964,,0.0,0.0,,0.00956679799270353,
j_1554459,6,0,0.0,1.0,1,0.0,33.833333333333336,54.0,48.333333333333336,78.0,0.043333333333333335,0.16,0.03833333333333334,0.16,14.5,-0.005,436496,436497,m_1117,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,59.985,0.011649580615097856,,0.0,0.0,,0.0008697089084275937,
j_438127,24,0,0.0,0.4583333333333333,1,0.5089773777040515,81.70833333333333,96.0,81.70833333333333,96.0,0.02,0.02,0.02,0.02,0.0,-0.0008333333333333334,436511,436515,m_3302,21,0,4,2.0,2.0,24.0,23.0,12.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,436508.0,436515.0,5.5,7.0,0.0,7.0,2.999999999625,0.249999999875,249.99999875,14.0,7.31748811353631,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,59.97,0.011639411045801082,0.24633181759174047,0.0,0.0,0.03552480938027805,0.003478835633710375,0.0797500920296204
j_768580,149,0,0.0,18.395973154362416,45,11.19713934989183,95.79865771812081,117.0,159.53691275167785,201.0,0.06402684563758389,0.14,0.0914765100671141,0.18,63.738255033557046,0.0274496644295302,436556,436681,m_1099,141,0,125,7.0,7.0,149.0,91.0,21.285714285714285,2.0,0.8571428571428571,1.0,0.14285714285714285,100.0,100.0,700.0,0.40714285714285714,0.49,2.85,285.0,436554.0,436681.0,18.0,48.0,0.0,127.0,1.164062499990906,0.12244897957434402,245.61403448445674,96.0,10.090076835776092,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,59.99,0.011609008590666357,0.3848331326230165,0.0,0.0,0.013762610026793399,0.10871361355344922,0.13382137332394134
j_2307562,26,0,0.0,4.653846153846154,32,6.626868386755891,90.5,115.0,101.23076923076923,194.0,0.037307692307692306,0.2,0.04461538461538461,0.29,10.73076923076923,0.007307692307692307,436594,436646,m_1386,21,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,60.615,0.011592858798979828,,0.0,0.0,,0.04522486323823487,
j_1540743,3,0,0.0,0.6666666666666666,1,0.5773502691896258,23.333333333333332,50.0,23.333333333333332,50.0,0.02,0.02,0.02,0.02,0.0,0.0,436610,436617,m_1399,3,0,7,3.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,15.0,30.0,45.0,0.043333333333333335,0.05,0.13,2.15,436608.0,436618.0,6.666666666666667,10.0,0.0,10.0,0.2727272727024793,0.9999999996666666,346.15383816568067,40.0,9.772588722239782,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,60.875,0.011592858798979828,0.36897339804397095,0.0,0.0,0.003197209564686038,0.006087962358993156,0.11208479520174315
j_2311019,61,0,0.0,15.475409836065573,20,7.49134290893395,42.950819672131146,163.0,147.49180327868854,407.0,0.3677049180327869,1.01,0.42049180327868857,1.18,104.54098360655738,0.05278688524590166,436643,436663,m_1203,54,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,60.91,0.011578764545822962,,0.0,0.0,,0.017394178168551874,
j_1658392,115,0,0.0,184.87826086956522,446,85.59248079638026,32.6,157.0,364.9391304347826,809.0,0.38930434782608697,1.2,0.7593043478260869,2.73,332.3391304347826,0.37,436733,437179,m_154,107,0,446,28.0,28.0,115.0,14.0,4.107142857142857,4.0,1.25,3.0,0.03571428571428571,50.0,50.0,1400.0,0.42892857142857144,0.59,12.01,600.5,436733.0,437179.0,179.32142857142858,446.0,0.0,446.0,0.2572706935117287,0.04464285714126275,116.56952512373465,1784.0,15.120886021092838,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,61.005,0.011518746760352474,0.6361411186393907,0.0,0.0,0.0030139957255770943,0.3878901731587068,0.24947796092445979
j_1277419,170,0,0.0,53.62352941176471,225,80.9015731110851,124.12941176470588,151.0,292.78823529411767,486.0,0.07894117647058824,0.17,0.08852941176470588,0.17,168.65882352941176,0.009588235294117646,436758,436984,m_1012,170,0,226,1.0,1.0,170.0,170.0,170.0,1.0,0.0,0.0,1.0,50.0,50.0,50.0,0.39,0.39,0.39,19.5,436756.0,436984.0,228.0,228.0,0.0,228.0,0.7423580785993784,0.0,128.20512787639709,228.0,6.834810737062606,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,63.23,0.011512779184895234,0.2222202532471197,0.0,0.0,0.008763956375240797,0.19655421330463618,0.09746380142611745
j_501409,3,0,0.0,13.666666666666666,25,10.263202878893768,36.666666666666664,64.0,68.0,100.0,0.05333333333333334,0.08,0.09000000000000001,0.13,31.333333333333332,0.03666666666666667,436768,436807,m_2976,3,0,39,3.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,0.0,200.0,200.0,600.0,0.59,0.59,1.77,354.0,436765.0,436807.0,26.0,42.0,0.0,42.0,0.06976744185884262,0.9999999996666666,338.98305027291013,210.0,11.772588722239782,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,64.36,0.011509466536226046,0.4688809782200819,0.0,0.0,0.0007914346946542249,0.03391864742867615,0.14587080578452413
j_2262547,20,0,0.0,3.75,5,0.9104654680003259,105.0,132.0,141.45,176.0,0.05,0.24,0.0595,0.25,36.45,0.009500000000000003,436782,436787,m_1113,20,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,64.55,0.011508804235239959,,0.0,0.0,,0.004348544542137968,
j_1973034,3,0,0.0,76.0,114,56.55970296951709,69.33333333333333,99.0,154.66666666666666,192.0,0.3333333333333333,0.86,0.35000000000000003,0.89,85.33333333333333,0.016666666666666677,436801,436915,m_1286,3,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,64.575,0.011505493873324512,,0.0,0.0,,0.09914681556074569,
j_709565,1,0,0.0,3.0,3,,1.0,1.0,4.0,4.0,0.02,0.02,0.02,0.02,3.0,0.0,436816,436819,m_1880,1,0,3,3.0,3.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,10.0,10.0,10.0,0.05,0.05,0.05,0.5,0.0,436819.0,2.0,6.0,0.0,436819.0,2.28927246920928e-06,0.9999999996666666,199.99999600000007,24.0,9.079441541679836,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,65.14,0.011510791366906475,0.3343480692861519,0.0,0.0,0.0,0.002609126725282781,0.10069578979463799
j_2504998,19,0,0.0,3.526315789473684,6,0.8411910241920597,65.36842105263158,100.0,86.36842105263158,167.0,0.10578947368421052,0.16,0.14684210526315788,0.19,21.0,0.04105263157894738,436925,436931,m_1524,18,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,65.155,0.011475127660795227,,0.0,0.0,,0.005218253450565562,
j_1085885,3,0,0.0,0.3333333333333333,1,0.5773502691896258,22.333333333333332,23.0,22.333333333333332,23.0,0.02,0.02,0.02,0.02,0.0,0.0,436970,436979,m_1623,3,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.25881904510252074,0.9659258262890683,0.0,65.185,0.01144885225256168,,0.0,0.0,,0.007827380175848343,
